season,episode,title,scene,speaker,line,
1,2,Diversity Day,52,Mr. Brown,"Yes, but you're not listening to me. Yours is the only signature I need.",
1,2,Diversity Day,52,Michael,OK.,
1,2,Diversity Day,52,Mr. Brown,Those are my instructions from the Corporate offices to put you through this seminar for the comments that you made. The reason I made copies for everyone was so you wouldn't be embarrassed.,
1,2,Diversity Day,52,Michael,"Well, here I am thinking that you actually cared about diversity training. And you don't.",
1,2,Diversity Day,52,Mr. Brown,Don't worry about dating.,
1,2,Diversity Day,52,Michael,I won't.,
1,2,Diversity Day,52,Mr. Brown,OK. Thank you.,
1,2,Diversity Day,52,Michael,"Yeah, yeah.",
1,2,Diversity Day,53,Michael,"""I regret my actions. I regret offending my coworkers. I pledge to bring my best spirit of honesty, empathy, respect and open-mindedness..."" Open-mindedness, is that even a word? ""...into the workplace. In this way, I can truly be a hero. Signed, Daffy Duck.""  He's going to lose it when he reads that.",
1,2,Diversity Day,54,Jim,"Yeah, hi. Is Mr. Decker around? Oh, well, could you just have him call me after lunch? Thank you.",
1,2,Diversity Day,54,Michael,"""I pledge to always keep an open mind and an open heart."" I do believe... in that part of the pledge I that just read. But a pledge? Come on. I mean who are we, the Girl Scouts? No. Look... the guy, ""Mr. Brown,"" he got us halfway there. He got us talking. Well, no. I got us talking. He got us nothing. He insulted us and he abandoned us. You call that diversity training? I don't. Were there any connections between any of us? Did anyone look each other in the eye? Was there any emotion going on? No. Where was the heart? I didn't see any heart. Where was my Oprah moment? OK, get as much done as you can before lunch because, afterward, I'm going to have you all in tears.",
1,2,Diversity Day,55,Michael,All right? Everybody pretty? Come on. Here we go. It's time. Let's do some good.,
1,2,Diversity Day,55,Toby,"Hey, we're not all going to sit in a circle Indian style are we? ",
1,2,Diversity Day,55,Michael,Get out.,
1,2,Diversity Day,55,Toby,I'm sorry.,
1,2,Diversity Day,55,Michael,"No, this is not a joke. OK? That was offensive and lame. So double offensive. This is an environment of welcoming and you should just get the hell out of here. OK, let's go. Let's do it. Come on. Let's have some fun, everybody. Here we go. Take a seat. Cop a squat. And um... thanks for coming in. Um... Diversity... is the cornerstone of progress as I've always said. But don't take my word for it. Let's take a look at the tape.",
1,2,Diversity Day,56,Michael," Hi. I'm Michael Scott. I'm in charge of Dunder Mifflin Paper Products here in Scranton, Pennsylvania but I'm also the founder of Diversity Tomorrow, because today is almost over. Abraham Lincoln once said that, ""If you're a racist, I will attack you with the North."" And those are the principles that I carry with me in the workplace.",
1,2,Diversity Day,57,Michael,OK. Questions? Comments? Anybody? Jim?,
1,2,Diversity Day,57,Jim,": Uh, is that it?",
1,2,Diversity Day,57,Michael,Yes. I only had an hour to put it together but I'm going to add on to it later on.,
1,2,Diversity Day,57,Kevin,It was kind of hard to hear.,
1,2,Diversity Day,57,Michael,"Uh, yes. That probably had something to do with the camera work. Anybody else? Um...",
1,2,Diversity Day,57,Kelly,I have a customer meeting.,
1,2,Diversity Day,57,Michael,"Yeah, well, if you leave we'll only have two left. Yes. Enjoy. Absolutely. Namaste. Ok, well since I am leading this, let's get down to business and why don't I just kind of introduce myself, OK? Um. I am Michael and I am part English, Irish, German and Scottish. Sort of a virtual United Nations. But what some of you might not know is that I am also part Native American Indian.",
1,2,Diversity Day,57,Oscar,What part Native American?,
1,2,Diversity Day,57,Michael,Two fifteenths.,
1,2,Diversity Day,57,Oscar,"Two fifteenths, that fraction doesn't make any sense.",
1,2,Diversity Day,57,Michael,"Well, you know what, it's kind of hard for me to talk about it. Their suffering. So who else? Let's get this popping. Come on. Who's going? Who's going? Let's go here. Oscar, right here. You're on.",
1,2,Diversity Day,57,Oscar,"OK, Michael, um... Both my parents were born in Mexico.",
1,2,Diversity Day,57,Michael,"Oh, yeah...",
1,2,Diversity Day,57,Oscar,"And, uh, they moved to the United Sates a year before I was born. So I grew up in the United States.",
1,2,Diversity Day,57,Michael,Wow.,
1,2,Diversity Day,57,Oscar,My parents were Mexican.,
1,2,Diversity Day,57,Michael,"Wow. That is... That is a great story. That's the American Dream right there, right?",
1,2,Diversity Day,57,Oscar,Thank... Yeah...,
1,2,Diversity Day,57,Michael,"Um, let me ask you, is there a term besides Mexican that you prefer? Something less offensive?",
1,2,Diversity Day,57,Oscar,Mexican isn't offensive.,
1,2,Diversity Day,57,Michael,"Well, it has certain connotations.",
1,2,Diversity Day,57,Oscar,Like what?,
1,2,Diversity Day,57,Michael,Like... I don't... I don't know.,
1,2,Diversity Day,57,Oscar,"What connotations, Michael? You meant something.",
1,2,Diversity Day,57,Michael,"No. Now, remember that honesty...",
1,2,Diversity Day,57,Oscar,I'm just curious.,
1,2,Diversity Day,57,Michael,"...empathy, respect...  Jim! Jim!",
1,2,Diversity Day,57,Jim,Hello? Hello?,
1,2,Diversity Day,58,Michael,"I have something here. I want you to take a card. Put it on your fore... Don't look at the card. I want you to take the card and put it on your forehead and... Take a card, take a card, any card. Um... And I want you to treat other people like the race that is on their forehead. OK? So everybody has a different race. Nobody knows what their race is, so... I want you to really go for it, cause this is real. You know, this isn't just an exercise. This is real life. And... I have a dream that you will really let the sparks fly. Get 'er done.",
1,2,Diversity Day,59,Michael,Why? Because Martin Luther King is a hero of mine. There's this great Chris Rock bit about how streets named after Martin Luther King tend to be more violent. I'm not going to do it but it's...,
1,2,Diversity Day,60,Michael,Oh this is a good one.,
1,2,Diversity Day,60,Pam,"Um, hi. How are you?",
1,2,Diversity Day,60,Stanley,Fine. How are you?,
1,2,Diversity Day,60,Pam,Great.,
1,2,Diversity Day,60,Michael,Push it.,
1,2,Diversity Day,60,Stanley,I admire your culture's success in America.,
1,2,Diversity Day,60,Pam,Thank you.,
1,2,Diversity Day,60,Michael,Good. Bom bom bom-bom bom. Come on Olympics of Suffering right here. Slavery versus the Holocaust. Come on.,
1,2,Diversity Day,60,Stanley,Who am I supposed to be?,
1,2,Diversity Day,60,Michael,"No, that was inadvertent. We didn't actually plan that.",
1,2,Diversity Day,60,Dwight,"Lots of cultures eat rice, doesn't help me.",
1,2,Diversity Day,60,Dwight,Um... Shalom. I'd like to apply for a loan.,
1,2,Diversity Day,60,Pam,"That's nice, Dwight.",
1,2,Diversity Day,60,Dwight,"OK, do me. Something stereotypical so I can get it really quick.",
1,2,Diversity Day,60,Pam,"OK, I like your food.",
1,2,Diversity Day,60,Dwight,"Outback steakhouse.  I'm Australian, mate!",
1,2,Diversity Day,60,Michael,"Pam, come on. ""I like your food."" Come on stir the pot. Stir the melting pot, Pam! Let's do it. Let's get ugly. Let's get real.",
1,2,Diversity Day,60,Pam,"OK. If I have to do this, based on stereotypes that are totally untrue, that I do not agree with, you would maybe not be a very good driver.",
1,2,Diversity Day,60,Dwight,"Oh, man, am I a woman?",
1,2,Diversity Day,61,Michael,"You'll notice I didn't have anybody be an Arab. I thought that would be too explosive. No pun intended. But I just though. ""Too soon for Arabs."" Maybe next year. Um... You know, the ball's in their court.",
1,2,Diversity Day,62,Jim,What are you watching?,
1,2,Diversity Day,62,Ryan,Chappelle's Show.,
1,2,Diversity Day,62,Jim,Really?,
1,2,Diversity Day,62,Ryan,I downloaded it on her computer. I hope she doesn't mind. She just had a lot of extra space.,
1,2,Diversity Day,62,Jim,No way. I think she likes this stuff.,
1,2,Diversity Day,62,Ryan,"Great. She's cute, huh?",
1,2,Diversity Day,62,Jim,"Yeah, you know, she's engaged, but...",
1,2,Diversity Day,62,Ryan,"Oh, no, the girl in the... sketch.",
1,2,Diversity Day,62,Jim,"Oh, yeah. She's hot.",
1,2,Diversity Day,63,Kevin,Hey.,
1,2,Diversity Day,63,Angela,Hey.,
1,2,Diversity Day,63,Kevin,You wanna go to the beach?,
1,2,Diversity Day,63,Angela,Sure.,
1,2,Diversity Day,63,Kevin,You wanna get high?,
1,2,Diversity Day,63,Angela,No.,
1,2,Diversity Day,63,Kevin,"I think you do, mon.",
1,2,Diversity Day,63,Angela,Stop...,
1,2,Diversity Day,63,Michael,OK. All right. No. It's good. You just need to push it. You need to go a little bit further. All right. OK.,
1,2,Diversity Day,64,Michael," Kelly, how are you?",
1,2,Diversity Day,64,Kelly,I just had the longest meeting.,
1,2,Diversity Day,64,Michael,"Oh! Welcome to my convenience store. Would you like some googi googi? I have some very delicious googi, googi, only 99 cents plus tax. Try my googi, googi.  Try my googi, googi.  Try my googi, googi. Try my... ",
1,2,Diversity Day,64,Michael," All right! All right! Yes! That was great, she gets it! Now she knows what it's like to be a minority.",
1,2,Diversity Day,65,Jim," Mr. Decker, we didn't lose your sale today, did we? Excellent. OK. Let me just get your... what's that? No, we didn't close last time. I just need your... Oh. W-What code were you given? Oh, OK. That's actually another salesman here. I can redo it if you want to do that. Oh, he gave you a discount? No, I don't blame you.",
1,2,Diversity Day,66,Michael,"I just hated it when that guy was in here. Mr. Brown, if that was his real name. I mean, he had never met any of us before, and here he was telling us how to do our thing. I just wanted... I just wanted to do it our way. You know? On our own. Man I should have gotten some food.",
1,2,Diversity Day,66,Kevin,Maybe some spagh-etti.,
1,2,Diversity Day,66,Michael,"Okay, Kevin. You can take that off that thing, OK? That would really, really have shown him up, wouldn't it? If I'd brought in some burritos or some colored greens. Or some pad Thai. I love pad Thai.",
1,2,Diversity Day,66,Stanley,It's collard greens.,
1,2,Diversity Day,66,Michael,What?,
1,2,Diversity Day,66,Stanley,It's collard greens.,
1,2,Diversity Day,66,Michael,"That doesn't really make sense. Because you don't call them collared people, that's offensive. Hmmm... OK, well, it's after five. So... Thank you very much. Buena vista Oscar. Thank you. Good job. Oh, my man. Thank you Brazil. Nice.",
1,2,Diversity Day,67,Jim, Um... Hey.,
1,2,Diversity Day,67,Pam, Mmmm.,
1,2,Diversity Day,67,Jim,Hey.,
1,2,Diversity Day,67,Pam,Oh.,
1,2,Diversity Day,67,Jim,We can go.,
1,2,Diversity Day,67,Pam,Sorry.,
1,2,Diversity Day,67,Jim,That's fine.,
1,2,Diversity Day,68,Jim,Uh... Not a bad day.,
1,3,Health Care,69,Michael,Pam. Pamela. Pam-elama-ding-dong. Making copies.,
1,3,Health Care,69,Pam,I'm not making any copies.,
1,3,Health Care,69,Michael,"Let's go. Messages. Stat. Lots to do, lots to do. Information superhighway.",
1,3,Health Care,69,Pam,Nothing new.,
1,3,Health Care,69,Michael,Lay them on me. What?,
1,3,Health Care,69,Pam,There's nothing new.,
1,3,Health Care,69,Michael,That's not what you said earlier.,
1,3,Health Care,69,Pam,"Oh, do you want me to repeat the messages that I gave you before for the... ",
1,3,Health Care,70,Michael,"The most sacred thing I do is care and provide for my workers, my family. I give them money. I give them food. Not directly, but through the money. I heal them. Today, I am in charge of picking a great new health care plan. Right? That's what this is all about. Does that make me their doctor? Um... Yes, in a way. Yeah, like a specialist.",
1,3,Health Care,71,Jan,"So, which health plan have you decided on?",
1,3,Health Care,71,Michael,"I am going to go with the best, Jan. I am going to go with the one with the acupuncture, therapeutic massage, you know, the works.",
1,3,Health Care,71,Jan,"Wait, acupuncture? None of the plans have acupuncture. Have you looked at them closely Michael?",
1,3,Health Care,71,Michael,I think it was you who didn't look closely enough at the Gold Plan.,
1,3,Health Care,71,Jan,The Gold Plan? I'm not even on that plan.,
1,3,Health Care,71,Michael,"Well, I'd recommend it. It's very good.",
1,3,Health Care,71,Jan,Michael.,
1,3,Health Care,71,Michael,You gotta crack these things open.,
1,3,Health Care,71,Jan,"You know the whole reason that we're doing this, is to save money. So you just need to pick a provider and choose the cheapest plan.",
1,3,Health Care,71,Michael,"Well, that is kind of a tough assignment. Um... It won't be popular decision around the old orifice.",
1,3,Health Care,71,Jan,It's your job. So...,
1,3,Health Care,71,Michael,"Well, it's a suicide mission, you know.",
1,3,Health Care,71,Jan,Michael... maybe... I mean...,
1,3,Health Care,71,Michael,"There, there...",
1,3,Health Care,71,Jan,"Sometimes a manager, like yourself, has to deliver the bad news to the employees. I do it all the time.",
1,3,Health Care,71,Michael, When have you ever done that?,
1,3,Health Care,71,Jan,I'm doing it right now. To you.,
1,3,Health Care,72,Jim,"Last night on Trading Spouses, there's... have you seen it?",
1,3,Health Care,72,Pam,No. I have a life.,
1,3,Health Care,72,Jim,"Interesting, what's that like?",
1,3,Health Care,72,Pam,You should try it sometime.,
1,3,Health Care,72,Jim,Wow. But then who would watch my TV? That is...,
1,3,Health Care,72,Pam,... your problem.,
1,3,Health Care,72,Michael,Jimbo! Ha haaaaa. Ah.,
1,3,Health Care,73,Michael,"There's a decision that needs to be made, and I'm having an unbelievably a busy day. So I'm going to let you pick a health care plan for our office and then explain it to your co-workers.",
1,3,Health Care,73,Jim,Gosh.,
1,3,Health Care,73,Michael,Yeah!,
1,3,Health Care,73,Jim,That is a great offer. Thank you. I really think I should be concentrating on sales.,
1,3,Health Care,73,Michael,Really?,
1,3,Health Care,73,Jim,"Yeah. I just don't think this is the kind of task, that I... am going to do. You know who would be great for this?",
1,3,Health Care,74,Jim,"Any time Michael asks me to do anything, I just tell him that Dwight should do it.",
1,3,Health Care,75,Dwight,Yes. I can do it. I'm your man.,
1,3,Health Care,76,Jim,"Right now, this is just a job. If I advance any higher in this company then this would be my career. And uh, well, if this were my career, I'd have to throw myself in front of a train.",
1,3,Health Care,77,Dwight,"OK, first, let's go over some parameters. How many people can I fire?",
1,3,Health Care,77,Michael,"Ah, none. You're picking a health care plan.",
1,3,Health Care,77,Dwight,"OK, we'll table that for the time being. Two, I'll need an office. I think the conference room should be fine.",
1,3,Health Care,77,Michael,You can use the conference room as a temporary workspace.,
1,3,Health Care,77,Dwight," Yes, I have an office.  Bigger than his.",
1,3,Health Care,77,Michael,"Nope, you cannot use it.",
1,3,Health Care,77,Dwight,"OK, I take it back, it's a workspace.",
1,3,Health Care,77,Michael,Temporary workspace. You can use it.,
1,3,Health Care,77,Dwight,Thank you.,
1,3,Health Care,78,Michael,"If Dwight fails, then that is strike two, and good for me for, ah, for giving him a second chance. And if he succeeds, then, you know, no one will be prouder than I am. I groomed him. I made him what he is today. Unless he fails, and we've talked about that already.",
